CODIGOARTICULO;CODIGOCLASIFICACION
337958;1334
337959;1068
337960;3028
337961;3030
337963;3030
337964;3030
337965;3018
337966;3018
337967;3028
337968;3028
337970;3014
337971;3018
337972;3018
337973;3018
337974;3018
337975;3018
337976;3018
337977;3018
337978;3030
337980;3018
337981;3028
337982;3030
337984;3028
337985;3030
337986;3018
337987;3018
337988;3018
337989;3018
337990;3018
337991;3018
337992;3028
337993;3028
337994;3018
337995;3018
337996;1334
337997;1334
337998;1334
337999;1334
338000;1334
338001;1334
338002;1004
338003;1030
338006;1030
338008;1030
338009;1030
338012;1030
338013;1030
338014;1030
338016;1028
338017;1028
338018;1028
338019;1030
338020;1030
338021;1030
338026;1028
338027;1028
338029;1028
338030;1028
338031;1028
338032;1028
338034;1028
338035;1028
338036;1030
338037;1030
338038;1030
338039;1028
338040;1028
338041;1030
338042;1030
338043;1030
338044;1038
338049;1028
338050;1028
338052;1028
338053;1028
338054;1028
338055;1030
338056;1030
338057;1030
338058;1030
338060;1030
338061;1062
338062;1062
338063;1038
338066;1092
338070;1030
338071;1030
338073;1038
338074;1038
338075;1030
338078;1040
338079;1040
338080;1040
338081;1028
338082;1028
338083;1314
338084;1334
338085;1334
338086;1334
338087;1334
338088;1334
338089;1334
338090;1334
338091;1334
338092;1334
338093;1334
338094;1334
338095;1334
338096;1334
338102;1334
338103;1334
338104;1334
338105;1334
338106;1334
338107;1334
338108;1380
338109;1380
338110;1334
338111;1334
338112;1334
338113;1380
338114;1380
338115;1314
338116;1314
338117;1314
338118;1314
338119;1380
338120;4139
338121;4105
338122;4105
338123;4139
338124;4139
338125;4105
338126;4105
338127;4139
338128;4105
338129;4139
338130;4105
338131;4139
338132;4105
338133;4139
338134;4139
338135;4139
338136;4139
338137;4139
338138;4139
338139;4139
338140;4105
338141;4105
338142;4105
338143;4105
338144;4163
338145;4139
338146;4139
338147;4139
338148;4105
338149;4163
338150;4163
338151;4163
338152;4163
338153;4139
338154;4139
338155;4139
338156;4105
338157;4139
338158;4105
338159;4139
338160;4139
338161;4105
338162;4105
338163;4163
338164;4163
338164;4163
338165;4163
338166;4163
338166;4163
338168;1334
338169;1334
338170;1334
338171;1334
338172;1334
338173;1334
338174;1304
338176;1314
338177;1314
338178;1314
338179;1334
338180;1334
338181;1334
338182;1334
338183;1314
338184;1334
338185;1334
338186;1334
338187;1314
338188;1314
338189;1334
338191;1314
338192;1314
338193;1314
338194;4127
338195;4127
338196;4127
338197;4127
338198;4127
338199;4127
338200;4127
338200;4127
338201;4127
338202;4127
338203;4127
338204;4127
338205;4127
338206;4127
338207;4127
338208;4127
338213;3018
338214;3018
338215;3018
338218;3018
338219;3018
338220;3018
338221;3018
338222;3018
338223;3034
338227;1312
338228;1312
338229;1312
338230;1312
338231;1312
338233;1312
338234;1312
338235;1312
338236;1312
338237;1312
338238;1312
338239;1312
338240;1312
338241;1312
338242;1334
338243;1334
338244;1334
338245;1334
338246;1334
338247;1334
338248;1334
338249;1334
338255;4130
338256;4130
338257;4130
338258;4130
338259;4130
338260;4130
338261;4130
338264;4130
338270;4130
338271;4130
338272;4130
338273;4130
338274;4130
338275;4130
338280;4118
338281;4118
338282;4118
338283;4118
338284;4118
338285;4118
338286;4118
338287;4138
338288;4138
338289;4138
338290;4138
338291;4138
338292;4138
338293;4138
338294;4138
338295;4138
338296;4138
338297;4138
338298;4138
338299;4138
338300;4138
338301;4138
338302;4104
338303;4104
338304;4104
338305;4104
338306;4104
338307;4104
338308;4104
338309;4104
338310;4104
338311;4104
338312;4104
338313;4104
338314;4104
338315;4104
338316;4104
338317;4118
338318;4118
338319;4118
338320;4118
338321;4118
338322;4104
338323;4104
338324;4104
338325;4138
338326;4138
338327;4138
338328;4104
338329;4104
338330;4138
338331;4138
338332;4118
338333;4118
338334;4118
338335;4138
338336;4118
338337;4118
338338;4126
338339;4118
338340;4104
338341;4138
338342;4138
338343;4104
338344;4138
338345;4104
338346;4138
338347;4104
338348;4104
338349;4104
338350;4138
338351;4138
338352;4104
338353;4104
338354;4118
338355;4118
338356;4118
338357;4118
338358;4104
338359;4104
338360;4118
338361;4104
338362;4104
338363;4104
338364;4104
338365;4118
338366;4118
338367;4118
338368;4118
338369;4118
338370;4118
338371;4138
338372;4118
338373;4118
338374;4138
338375;4118
338376;4138
338377;4118
338378;4118
338379;4104
338380;4118
338381;4118
338382;4118
338383;4118
338384;4118
338385;4118
338386;4118
338387;4126
338388;4126
338389;4118
338390;4118
338393;4140
338394;4140
338395;4118
338397;4104
338398;4138
338399;4118
338400;4138
338401;4138
338402;4104
338403;4118
338404;4118
338405;4118
338406;4118
338407;4126
338408;4126
338409;4118
338410;4118
338412;4118
338413;4118
338414;4104
338415;4104
338416;4126
338417;4118
338418;4118
338419;4118
338420;4118
338421;4118
338422;4118
338423;4118
338424;4140
338425;4118
338426;4118
338427;4138
338428;4118
338429;4118
338430;4118
338431;4104
338432;4104
338433;4126
338434;4126
338435;4126
338437;4126
338438;4118
338439;4118
338440;4118
338441;4118
338442;4118
338443;4118
338444;4126
338445;4126
338446;4126
338447;4126
338448;4126
338449;4138
338450;4138
338451;4118
338452;4138
338453;4118
338454;4118
338455;4118
338456;4118
338457;4118
338458;4104
338459;4104
338460;4118
338461;4118
338462;4126
338463;4104
338464;4118
338466;4118
338467;4118
338468;1091
338469;1091
338470;1091
338480;1386
338481;1386
338482;1334
338483;1334
338484;1334
338485;1334
338486;1334
338487;1334
338488;1387
338489;1387
338490;1334
338491;1334
338492;1334
338493;1334
338494;1334
338495;1334
338496;1334
338497;1334
338498;1314
338499;1334
338500;1334
338501;1334
338502;1334
338503;1334
338504;1334
338505;1334
338506;1334
338507;1334
338508;1334
338509;1334
338510;1334
338511;1334
338512;1334
338513;1304
338514;1334
338515;1334
338517;1314
338518;1314
338519;1334
338520;1334
338521;1334
338522;1304
338524;1024
338525;1024
338526;1061
338527;1125
338528;1125
338529;1125
338530;1125
338531;1125
338532;1125
338533;1125
338534;1061
338535;1061
338536;1061
338540;1125
338541;1011
338542;1011
338543;1011
338544;1011
338545;1011
338547;1063
338548;1063
338549;1063
338550;1063
338579;1050
338580;1050
338581;1050
338582;1215
338583;1215
338584;1215
338585;1050
338588;1050
338589;1050
338590;1050
338591;1050
338592;1050
338593;1050
338595;1334
338596;1334
338599;1334
338600;1068
338604;1068
338605;1338
338611;4130
338612;4138
338613;4138
338614;4138
338615;4162
338616;4138
338617;4162
338618;4138
338619;4104
338620;4162
338621;4162
338622;4162
338623;4162
338624;4162
338625;4162
338626;4138
338627;4104
338628;4162
338629;4162
338630;4162
338631;4162
338632;4162
338633;4162
338634;4162
338635;4162
338636;4162
338637;4138
338638;4104
338639;4162
338641;1334
338642;1334
338643;1334
338644;1334
338645;1334
338741;4176
338742;4176
338743;1029
338744;1029
338745;1029
338747;1334
338748;1334
338749;1334
338751;1334
338752;1334
338755;1334
338756;1334
338757;1334
338759;1334
338760;1334
338761;1334
338762;1334
338763;1334
338764;1334
338765;1334
338766;1334
338771;3112
338772;3112
338773;3112
338774;1068
338775;1068
338888;1334
338889;1334
338890;1334
338891;1334
338892;1334
338893;1334
338894;1334
338895;1334
338896;1334
338897;1334
338898;1334
338899;1334
338900;1334
338901;1334
338903;3102
338905;4114
338906;4114
338907;4114
338908;1068
338909;1009
338910;1009
338911;1009
338912;1009
338913;1008
338914;1009
338915;1009
338917;6517
338918;6517
338919;6517
338920;6517
339299;1028
339300;1028
339301;1028
339310;1334
339311;1334
339315;1334
339316;1334
339317;1334
339318;1334
339319;1334
339320;1334
339321;1334
339322;1334
339323;1334
339324;1334
339325;1334
339326;1334
339327;1334
339328;1334
339334;4118
339335;4118
339336;4118
339337;4118
339338;4118
339339;4118
339340;4118
339341;4118
339342;4118
339343;4118
339344;4118
339350;4118
339351;4118
339352;4118
339353;4118
339356;4118
339357;4118
339358;4118
339368;4118
339387;1334
339388;1334
339389;1334
339392;1334
339413;1334
339414;1334
339415;1334
339416;1025
339417;1025
339418;1025
339419;1025
339420;1334
339421;1334
339437;1334
339438;1334
339439;1334
339440;1334
339441;1334
339442;1334
339447;1334
339448;1334
339449;1334
339450;1334
339451;1334
339452;1334
339453;1334
339454;1334
339455;1334
339456;1334
339457;1334
339458;1334
339459;1334
339460;1334
339461;1314
339462;1334
339463;1334
339474;1334
339475;1334
339476;1334
339477;1334
339478;1334
339479;1334
339480;1334
339499;1334
339500;1334
339501;1334
339547;1334
339548;1334
339695;1068
339696;1068
339698;1330
339700;1330
339702;1038
339703;1038
339704;1038
339705;1038
339706;1036
339707;1036
339708;1063
339709;1063
339710;1063
339711;1043
339712;1063
339713;1063
339714;1063
339715;1039
339716;1039
339717;1039
339718;1039
339719;1063
339720;1063
339721;1063
339722;1043
339723;1063
339724;1063
339725;1063
339726;1063
339727;1039
339728;1039
339729;1097
339731;1039
339732;1043
339733;1043
339734;1043
339735;1043
339736;1043
339737;1039
339757;1039
339758;1039
339759;1011
339760;1011
339761;1011
339762;1011
339763;1011
339764;1011
339765;1011
339766;1011
339767;1011
339768;1011
339769;1122
339770;1122
339771;1122
339773;1122
339774;1122
339775;1122
339776;1122
339777;1126
339778;1039
339779;1039
339780;1039
339781;1039
339782;1190
339783;1190
339784;1190
339785;1190
339786;1190
339787;1190
339800;1318
339801;1318
339802;1318
339803;1324
339805;1310
339806;1310
339809;1324
339810;1324
339813;1030
339814;1030
339815;1030
339816;1030
339817;1028
339818;1028
339821;1028
339822;1028
339824;1028
339826;1030
339827;1030
339828;1030
339829;1030
339830;1030
339831;1030
339832;1030
339834;1030
339835;1028
339836;1028
339837;1028
339838;1028
339839;1028
339842;1028
339843;1028
339844;1028
339845;1028
339846;1028
339847;1028
339848;1028
339849;1028
339850;1028
339851;1028
339853;1028
339856;1028
339857;1028
339858;1028
339859;1028
339860;1028
339861;1028
339862;1028
339863;1028
339864;1040
339865;1040
339866;1040
339867;1040
339868;1040
339872;1030
339873;1028
339874;1028
339877;1028
339878;1028
339881;1028
339882;1028
339885;1040
339886;1040
339887;1040
339888;1040
339889;1040
339890;1040
339891;1040
339892;1040
339893;1040
339895;1028
339896;1028
339900;1095
339901;1095
339902;1095
339906;1087
339913;1087
339914;1087
339915;1095
339916;1095
339917;1095
339918;1095
339919;1095
339920;1095
339921;1087
339928;1067
339929;1067
339930;1067
339931;1067
339932;1095
339933;1095
339934;1095
339935;1095
339936;1095
339937;1025
339938;1025
339940;1095
339941;1075
339942;1087
339943;1087
339944;1087
339945;1087
339946;1087
339947;1033
339948;1033
339949;1033
339950;1087
339951;1033
339952;1063
339953;1063
339954;1075
339955;1075
339956;1151
339963;1035
339969;1035
339970;1034
339971;1034
339979;1024
339980;1024
339981;1024
339982;1024
339983;1034
339984;1034
339985;1034
339987;1034
339990;1034
339991;1034
339993;1034
339994;1034
339995;1034
339996;1034
339997;1034
339998;1034
339999;1034
340000;1034
340001;1034
340002;1034
340003;1034
340004;1034
340005;1088
340006;1088
340007;1088
340009;1027
340010;1156
340011;1156
340012;1156
340013;1116
340018;1027
340019;1027
340020;1027
340021;1027
340022;1027
340023;1027
340024;1026
340025;1116
340026;1027
340027;1116
340028;1116
340030;1027
340031;1027
340048;1007
340054;1007
340055;1007
340056;1007
340057;1007
340058;1007
340059;1007
340060;1007
340061;1007
340062;1007
340063;1007
340064;1007
340065;1007
340066;1007
340067;1007
340068;1007
340069;1007
340070;1007
340071;1007
340072;1125
340074;1125
340075;1125
340079;1125
340080;1085
340081;1063
340082;1063
340083;1063
340084;1063
340087;1125
340088;1125
340089;1125
340090;1125
340091;1125
340092;1125
340093;1063
340094;1063
340095;1063
340100;1063
340101;1063
340102;1063
340103;1063
340104;1125
340105;1125
340106;1125
340107;1125
340108;1125
340109;1125
340110;1125
340111;1125
340112;1125
340113;1125
340114;1063
340115;1063
340116;1063
340117;1063
340118;1063
340119;1063
340120;1063
340121;1063
340122;1063
340123;1063
340124;1063
340125;1063
340126;1063
340127;1063
340129;1063
340130;1125
340131;1125
340133;1085
340134;1125
340135;1125
340136;1125
340137;1125
340138;1125
340140;1125
340143;1125
340144;1125
340145;1063
340146;1125
340155;1008
340158;1088
340159;1008
340160;1088
340160;1088
340162;1088
340163;1088
340163;1088
340164;1088
340164;1088
340165;1088
340166;1088
340166;1088
340167;1088
340168;1088
340172;1062
340175;1026
340187;1088
340187;1088
340188;1088
340188;1088
340189;1088
340189;1088
340190;1062
340191;1074
340192;1074
340193;1028
340194;1074
340195;1068
340196;1068
340197;1068
340198;1068
340199;1068
340200;1068
340201;1068
340202;1068
340203;1041
340204;1041
340205;1041
340206;1041
340207;1041
340208;1041
340209;1041
340210;1041
340211;1041
340214;1330
340215;1330
340216;1330
340217;1330
340219;1330
340220;1330
340221;1330
340222;1330
340223;1330
340224;1330
340225;1330
340226;1330
340227;1330
340229;1330
340230;1330
340232;1330
340233;1330
340234;1330
340235;1330
340236;1330
340238;1330
340239;1330
340240;1330
340241;1330
340242;1330
340243;1330
340244;1330
340245;1330
340246;1330
340247;1330
340248;1330
340249;1330
340253;1330
340254;1330
340255;1330
340256;1330
340257;1330
340258;1330
340259;1330
340260;1330
340261;1330
340262;1330
340263;1330
340264;1330
340265;1330
340268;1330
340269;1330
340270;1330
340272;1330
340273;1330
340274;1330
340275;1330
340276;1330
340277;1330
340278;1330
340279;1330
340281;1314
340282;1330
340283;1330
340284;1330
340285;1330
340286;1330
340287;1330
340288;1330
340289;1330
340291;1330
340292;1330
340294;1330
340295;1330
340296;1330
340297;1330
340298;1330
340299;1330
340300;1330
340301;1330
340302;1330
340303;1330
340304;1330
340305;1330
340306;1330
340307;1330
340308;1330
340309;1330
340310;1330
340311;1330
340312;1330
340313;1330
340314;1330
340315;1330
340316;1330
340317;1330
